selection_event,method,condition_id,corruption_family,severity,instance_id,source_image_id,true_label,eligibility_rule,satisfying_seed_count,seed_predictions
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,464_1,464,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_correct|43:surface_injure:changed_wrong
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,469_0,469,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,473_0,473,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,476_0,476,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,476_0,476,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,479_0,479,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,479_1,479,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,501_0,501,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,505_0,505,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,511_0,511,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,511_1,511,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
beneficial_flip,resnet18,jpeg_severe,jpeg,severe,521_0,521,corrosion,majority,2,17:corrosion:beneficial_flip|29:corrosion:beneficial_flip|43:hide_craze:changed_wrong
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,521_0,521,corrosion,seed_disagreement,3,17:corrosion:beneficial_flip|29:corrosion:beneficial_flip|43:hide_craze:changed_wrong
severe_stable_wrong,resnet18,jpeg_severe,jpeg,severe,521_1,521,corrosion,majority,2,17:corrosion:beneficial_flip|29:hide_craze:stable_wrong|43:hide_craze:stable_wrong
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,521_1,521,corrosion,seed_disagreement,3,17:corrosion:beneficial_flip|29:hide_craze:stable_wrong|43:hide_craze:stable_wrong
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,541_0,541,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_wrong,resnet18,jpeg_severe,jpeg,severe,546_0,546,corrosion,consensus,3,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:surface_injure:stable_wrong
severe_harmful_flip,resnet18,jpeg_severe,jpeg,severe,546_1,546,corrosion,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,546_2,546,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_harmful_flip,resnet18,jpeg_severe,jpeg,severe,563_0,563,craze,majority,2,17:surface_injure:harmful_flip|29:hide_craze:harmful_flip|43:craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,563_0,563,craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:hide_craze:harmful_flip|43:craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,566_0,566,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,569_0,569,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,574_0,574,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,580_0,580,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,resnet18,jpeg_severe,jpeg,severe,591_0,591,thunderstrike,majority,2,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:stable_wrong
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,591_1,591,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,591_2,591,surface_injure,majority,2,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,591_2,591,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,597_0,597,hide_craze,majority,2,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,597_0,597,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,598_0,598,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,598_1,598,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,600_0,600,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,610_0,610,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,623_0,623,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,623_1,623,surface_injure,seed_disagreement,3,17:hide_craze:changed_wrong|29:hide_craze:stable_wrong|43:crack:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,633_0,633,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,642_0,642,hide_craze,majority,2,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,642_0,642,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,642_1,642,surface_injure,majority,2,17:surface_injure:stable_correct|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,642_1,642,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,643_0,643,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,643_0,643,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,650_0,650,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,655_0,655,hide_craze,majority,2,17:thunderstrike:changed_wrong|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,655_0,655,hide_craze,seed_disagreement,3,17:thunderstrike:changed_wrong|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,658_0,658,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:hide_craze:stable_wrong|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,663_0,663,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,671_0,671,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_wrong,resnet18,jpeg_severe,jpeg,severe,671_1,671,surface_injure,majority,2,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,677_0,677,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,686_0,686,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,689_0,689,surface_injure,seed_disagreement,3,17:corrosion:changed_wrong|29:hide_craze:changed_wrong|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,689_1,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,689_2,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,689_3,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,696_0,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,696_1,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,699_0,699,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,701_0,701,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,704_0,704,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,721_0,721,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,824_0,824,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,863_0,863,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,864_0,864,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,jpeg_severe,jpeg,severe,864_0,864,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,875_0,875,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,875_1,875,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:beneficial_flip
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,1017_0,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,jpeg_severe,jpeg,severe,1017_1,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,clean,clean,clean,48_0,48,surface_injure,seed_disagreement,3,17:surface_injure:clean_only|29:surface_injure:clean_only|43:craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,51_0,51,craze,consensus,3,17:surface_injure:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,51_0,51,craze,seed_disagreement,3,17:surface_injure:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,57_0,57,craze,consensus,3,17:corrosion:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,57_1,57,surface_injure,seed_disagreement,3,17:corrosion:clean_only|29:surface_injure:clean_only|43:surface_injure:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,142_0,142,surface_injure,consensus,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,142_0,142,surface_injure,seed_disagreement,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,228_0,228,hide_craze,seed_disagreement,3,17:craze:clean_only|29:craze:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,255_0,255,surface_injure,consensus,3,17:corrosion:clean_only|29:corrosion:clean_only|43:corrosion:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,276_0,276,hide_craze,seed_disagreement,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:hide_craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,276_1,276,hide_craze,seed_disagreement,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,323_0,323,corrosion,consensus,3,17:surface_injure:clean_only|29:hide_craze:clean_only|43:surface_injure:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:clean_only|29:hide_craze:clean_only|43:surface_injure:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,326_1,326,craze,seed_disagreement,3,17:craze:clean_only|29:craze:clean_only|43:surface_injure:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,379_1,379,hide_craze,seed_disagreement,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,410_0,410,corrosion,seed_disagreement,3,17:corrosion:clean_only|29:corrosion:clean_only|43:craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,410_1,410,corrosion,seed_disagreement,3,17:corrosion:clean_only|29:corrosion:clean_only|43:craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,464_1,464,hide_craze,consensus,3,17:surface_injure:clean_only|29:surface_injure:clean_only|43:surface_injure:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,479_0,479,surface_injure,seed_disagreement,3,17:thunderstrike:clean_only|29:surface_injure:clean_only|43:thunderstrike:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,511_1,511,hide_craze,seed_disagreement,3,17:hide_craze:clean_only|29:crack:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,521_0,521,corrosion,consensus,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,521_1,521,corrosion,consensus,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,546_0,546,corrosion,consensus,3,17:surface_injure:clean_only|29:surface_injure:clean_only|43:surface_injure:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,546_1,546,corrosion,consensus,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:hide_craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,546_2,546,corrosion,seed_disagreement,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:corrosion:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,623_1,623,surface_injure,consensus,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:crack:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,623_1,623,surface_injure,seed_disagreement,3,17:hide_craze:clean_only|29:corrosion:clean_only|43:crack:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,643_0,643,hide_craze,seed_disagreement,3,17:surface_injure:clean_only|29:surface_injure:clean_only|43:hide_craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,658_0,658,corrosion,consensus,3,17:crack:clean_only|29:crack:clean_only|43:craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,658_0,658,corrosion,seed_disagreement,3,17:crack:clean_only|29:crack:clean_only|43:craze:clean_only
clean_consensus_error,mobilenet_v3_small,clean,clean,clean,671_1,671,surface_injure,consensus,3,17:hide_craze:clean_only|29:hide_craze:clean_only|43:hide_craze:clean_only
seed_disagreement,mobilenet_v3_small,clean,clean,clean,689_0,689,surface_injure,seed_disagreement,3,17:surface_injure:clean_only|29:crack:clean_only|43:surface_injure:clean_only
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,51_0,51,craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:corrosion:stable_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,51_1,51,craze,seed_disagreement,3,17:craze:stable_correct|29:hide_craze:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,57_1,57,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:surface_injure:stable_correct|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,61_2,61,craze,seed_disagreement,3,17:craze:stable_correct|29:corrosion:harmful_flip|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,73_0,73,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,112_0,112,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,142_0,142,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,198_0,198,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,228_0,228,hide_craze,seed_disagreement,3,17:craze:stable_wrong|29:craze:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,255_0,255,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:corrosion:stable_wrong|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,276_0,276,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,276_1,276,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_wrong|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,326_1,326,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,379_1,379,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:surface_injure:changed_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,408_0,408,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:hide_craze:harmful_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,410_0,410,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:craze:harmful_flip|43:craze:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,410_1,410,corrosion,seed_disagreement,3,17:craze:harmful_flip|29:corrosion:stable_correct|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,511_1,511,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:crack:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,521_1,521,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,546_2,546,corrosion,seed_disagreement,3,17:corrosion:beneficial_flip|29:hide_craze:stable_wrong|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,563_0,563,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,623_1,623,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:crack:changed_wrong|43:crack:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_mild,gaussian_blur,mild,643_0,643,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,46_0,46,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,51_0,51,craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:corrosion:stable_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,51_1,51,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,57_0,57,craze,seed_disagreement,3,17:corrosion:stable_wrong|29:corrosion:stable_wrong|43:surface_injure:changed_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,61_1,61,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,61_2,61,craze,seed_disagreement,3,17:craze:stable_correct|29:corrosion:harmful_flip|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,65_0,65,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:crack:harmful_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,73_0,73,craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,142_0,142,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:changed_wrong|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,167_1,167,craze,seed_disagreement,3,17:craze:stable_correct|29:hide_craze:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,228_0,228,hide_craze,seed_disagreement,3,17:craze:stable_wrong|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,238_0,238,crack,seed_disagreement,3,17:crack:stable_correct|29:crack:stable_correct|43:surface_injure:harmful_flip
beneficial_flip,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,255_0,255,surface_injure,consensus,3,17:surface_injure:beneficial_flip|29:surface_injure:beneficial_flip|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,276_0,276,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_wrong|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,326_1,326,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:craze:stable_correct|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,332_0,332,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,370_2,370,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,408_0,408,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:hide_craze:harmful_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,410_0,410,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:changed_wrong
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,410_1,410,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:surface_injure:harmful_flip|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,gaussian_blur_moderate,gaussian_blur,moderate,464_0,464,craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:craze:stable_correct
