sample_id,primary_declared_filename,secondary_declared_filename,filename_identity_agreement,primary_object_count,secondary_object_count,object_count_agreement,class_multiset_agreement,matched_same_class_boxes,unmatched_primary,unmatched_secondary,mean_matched_iou,minimum_matched_iou,exact_annotation_signature,agreement_category
544,544.jpg,544.jpg,True,1,1,True,True,1,0,0,0.9389580093312597,0.9389580093312597,False,strong_agreement
545,545.jpg,545.jpg,True,1,1,True,True,1,0,0,0.9611937910065611,0.9611937910065611,False,strong_agreement
546,546.jpg,546.jpg,True,3,3,True,True,3,0,0,0.9429429429429429,0.8288288288288288,False,strong_agreement
547,547.jpg,547.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
548,548.jpg,548.jpg,True,2,1,False,False,1,1,0,1.0,1.0,False,object_count_disagreement
549,549.jpg,549.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
550,550.jpg,550.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
551,551.jpg,551.jpg,True,4,4,True,True,4,0,0,0.9805172777508113,0.9473561611926392,False,strong_agreement
552,552.jpg,552.jpg,True,1,1,True,True,1,0,0,0.9835585176732968,0.9835585176732968,False,strong_agreement
553,553.jpg,553.jpg,True,1,1,True,True,1,0,0,0.9854955936650339,0.9854955936650339,False,strong_agreement
554,554.jpg,554.jpg,True,1,1,True,True,1,0,0,0.9684398554293299,0.9684398554293299,False,strong_agreement
555,555.jpg,555.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
556,556.jpg,556.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
557,557.jpg,557.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
558,558.jpg,558.jpg,True,1,1,True,True,1,0,0,0.9831316067271123,0.9831316067271123,False,strong_agreement
559,559.jpg,559.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
560,560.jpg,560.jpg,True,2,2,True,True,2,0,0,0.9673625246976827,0.9547398343838833,False,strong_agreement
561,561.jpg,561.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
562,562.jpg,562.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
563,563.jpg,563.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
564,564.jpg,564.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
565,565.jpg,565.jpg,True,1,1,True,True,1,0,0,0.9760229789927217,0.9760229789927217,False,strong_agreement
566,566.jpg,566.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
567,567.jpg,567.jpg,True,1,1,True,True,1,0,0,0.9902503736024869,0.9902503736024869,False,strong_agreement
568,568.jpg,568.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
569,569.jpg,569.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
570,570.jpg,570.jpg,True,1,1,True,True,1,0,0,0.9185163551401869,0.9185163551401869,False,strong_agreement
571,571.jpg,571.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
572,572.jpg,572.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
573,573.jpg,573.jpg,True,2,1,False,False,1,1,0,0.9750391452519112,0.9750391452519112,False,object_count_disagreement
574,574.jpg,574.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
575,575.jpg,575.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
576,576.jpg,576.jpg,True,3,3,True,True,3,0,0,0.961967586937047,0.8859027608111409,False,strong_agreement
577,577.jpg,577.jpg,True,1,1,True,True,1,0,0,0.9299658703071673,0.9299658703071673,False,strong_agreement
578,578.jpg,578.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
579,579.jpg,579.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
580,580.jpg,580.jpg,True,1,1,True,True,1,0,0,0.9805732362207737,0.9805732362207737,False,strong_agreement
581,581.jpg,581.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
582,582.jpg,582.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
583,583.jpg,583.jpg,True,1,1,True,True,1,0,0,0.9431379485365367,0.9431379485365367,False,strong_agreement
584,584.jpg,584.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
585,585.jpg,585.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
586,586.jpg,586.jpg,True,1,1,True,True,1,0,0,0.9567331879926212,0.9567331879926212,False,strong_agreement
587,587.jpg,587.jpg,True,2,2,True,True,2,0,0,0.9739786892664665,0.9479573785329329,False,strong_agreement
588,588.jpg,588.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
589,589.jpg,589.jpg,True,1,1,True,True,1,0,0,0.921648590021692,0.921648590021692,False,strong_agreement
590,590.jpg,590.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
591,591.jpg,591.jpg,True,3,3,True,True,3,0,0,0.9890205002528494,0.9670615007585482,False,strong_agreement
592,592.jpg,592.jpg,True,1,1,True,True,1,0,0,0.9678931333489571,0.9678931333489571,False,strong_agreement
593,593.jpg,593.jpg,True,1,1,True,True,1,0,0,0.9612355980438206,0.9612355980438206,False,strong_agreement
594,594.jpg,594.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
595,595.jpg,595.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
596,596.jpg,596.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
597,597.jpg,597.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
598,598.jpg,598.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
599,599.jpg,599.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
600,600.jpg,600.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
601,601.jpg,601.jpg,True,1,1,True,True,1,0,0,0.9632307239360136,0.9632307239360136,False,strong_agreement
602,602.jpg,602.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
603,603.jpg,603.jpg,True,3,3,True,True,3,0,0,0.9929388504448524,0.9788165513345572,False,strong_agreement
604,604.jpg,604.jpg,True,1,1,True,True,1,0,0,0.9534775167263109,0.9534775167263109,False,strong_agreement
605,605.jpg,605.jpg,True,2,2,True,True,2,0,0,0.9653618336337884,0.9307236672675766,False,strong_agreement
606,606.jpg,606.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
607,607.jpg,607.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
608,608.jpg,608.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
609,609.jpg,609.jpg,True,2,2,True,True,2,0,0,0.9742047657051647,0.9484095314103295,False,strong_agreement
610,610.jpg,610.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
611,611.jpg,611.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
612,612.jpg,612.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
613,613.jpg,613.jpg,True,1,1,True,True,1,0,0,0.9890785288163086,0.9890785288163086,False,strong_agreement
614,614.jpg,614.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
615,615.jpg,615.jpg,True,2,2,True,True,2,0,0,0.9890084751301771,0.9780169502603543,False,strong_agreement
616,616.jpg,616.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
617,617.jpg,617.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
618,618.jpg,618.jpg,True,1,1,True,True,1,0,0,0.9744919799561856,0.9744919799561856,False,strong_agreement
619,619.jpg,619.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
620,620.jpg,620.jpg,True,1,1,True,True,1,0,0,0.9135776168157932,0.9135776168157932,False,strong_agreement
621,621.jpg,621.jpg,True,3,3,True,True,3,0,0,0.9521327154993169,0.9046961325966851,False,strong_agreement
622,622.jpg,622.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
623,623.jpg,623.jpg,True,2,2,True,True,2,0,0,0.9637110578568984,0.9274221157137966,False,strong_agreement
624,624.jpg,624.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
625,625.jpg,625.jpg,True,1,1,True,True,1,0,0,0.9793747114707098,0.9793747114707098,False,strong_agreement
626,626.jpg,626.jpg,True,1,1,True,True,1,0,0,0.9794034668121815,0.9794034668121815,False,strong_agreement
627,627.jpg,627.jpg,True,2,2,True,True,2,0,0,0.9785502071703593,0.9571004143407187,False,strong_agreement
628,628.jpg,628.jpg,True,2,2,True,True,2,0,0,0.9171639447236181,0.8343278894472361,False,strong_agreement
629,629.jpg,629.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
630,630.jpg,630.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
631,631.jpg,631.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
632,632.jpg,632.jpg,True,1,1,True,True,1,0,0,0.9713888343477977,0.9713888343477977,False,strong_agreement
633,633.jpg,633.jpg,True,1,1,True,True,1,0,0,0.9505265249354262,0.9505265249354262,False,strong_agreement
634,634.jpg,634.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
635,635.jpg,635.jpg,True,1,1,True,True,1,0,0,0.9758104180639392,0.9758104180639392,False,strong_agreement
636,636.jpg,636.jpg,True,2,2,True,True,2,0,0,0.9811350520605389,0.9622701041210776,False,strong_agreement
637,637.jpg,637.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
638,638.jpg,638.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
639,639.jpg,639.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
640,640.jpg,640.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
641,641.jpg,641.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
642,642.jpg,642.jpg,True,2,2,True,True,2,0,0,0.9895151801717597,0.9790303603435194,False,strong_agreement
643,643.jpg,643.jpg,True,1,1,True,True,1,0,0,0.9203685538116592,0.9203685538116592,False,strong_agreement
644,644.jpg,644.jpg,True,1,1,True,True,1,0,0,0.8581877285656238,0.8581877285656238,False,strong_agreement
645,645.jpg,645.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
646,646.jpg,646.jpg,True,1,1,True,True,1,0,0,0.8665390638594049,0.8665390638594049,False,strong_agreement
647,647.jpg,647.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
648,648.jpg,648.jpg,True,2,2,True,False,1,1,1,0.965257816104191,0.965257816104191,False,class_disagreement
649,649.jpg,649.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
650,650.jpg,650.jpg,True,1,1,True,True,1,0,0,0.9578734692194566,0.9578734692194566,False,strong_agreement
651,651.jpg,651.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
652,652.jpg,652.jpg,True,2,2,True,True,2,0,0,0.9885763221250949,0.9771526442501899,False,strong_agreement
653,653.jpg,653.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
654,654.jpg,654.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
655,655.jpg,655.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
656,656.jpg,656.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
657,657.jpg,657.jpg,True,1,1,True,True,1,0,0,0.8442657638595006,0.8442657638595006,False,strong_agreement
658,658.jpg,658.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
659,659.jpg,659.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
660,660.jpg,660.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
661,661.jpg,661.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
662,662.jpg,662.jpg,True,2,2,True,True,2,0,0,0.8831907004515615,0.7896360271437385,False,box_disagreement
663,663.jpg,663.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
664,664.jpg,664.jpg,True,2,2,True,False,1,1,1,0.9510793383795907,0.9510793383795907,False,class_disagreement
665,665.jpg,665.jpg,True,1,1,True,True,1,0,0,0.7982173335861938,0.7982173335861938,False,box_disagreement
666,666.jpg,666.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
667,667.jpg,667.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
668,668.jpg,668.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
669,669.jpg,669.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
670,670.jpg,670.jpg,True,2,2,True,True,2,0,0,0.8588235294117648,0.7176470588235294,False,box_disagreement
671,671.jpg,671.jpg,True,2,2,True,False,0,2,2,,,False,class_disagreement
672,672.jpg,672.jpg,True,3,3,True,True,3,0,0,0.9643667949856874,0.8931003849570625,False,strong_agreement
673,673.jpg,673.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
674,674.jpg,674.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
675,675.jpg,675.jpg,True,1,1,True,True,1,0,0,0.9660344703252326,0.9660344703252326,False,strong_agreement
676,676.jpg,676.jpg,True,2,2,True,True,2,0,0,0.9726099706744868,0.9452199413489736,False,strong_agreement
677,677.jpg,677.jpg,True,1,1,True,True,1,0,0,0.9672105011425838,0.9672105011425838,False,strong_agreement
678,678.jpg,678.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
679,679.jpg,679.jpg,True,1,1,True,True,1,0,0,0.9863546659148577,0.9863546659148577,False,strong_agreement
680,680.jpg,680.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
681,681.jpg,681.jpg,True,2,2,True,True,2,0,0,0.961112973516594,0.922225947033188,False,strong_agreement
682,682.jpg,682.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
683,683.jpg,683.jpg,True,3,3,True,True,3,0,0,0.9857849681928846,0.9573549045786539,False,strong_agreement
684,684.jpg,684.jpg,True,2,2,True,True,2,0,0,0.9613733212809917,0.9227466425619835,False,strong_agreement
685,685.jpg,685.jpg,True,2,2,True,True,2,0,0,0.9944633409868517,0.9889266819737034,False,strong_agreement
686,686.jpg,686.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
687,687.jpg,687.jpg,True,1,1,True,True,1,0,0,0.9220448575469792,0.9220448575469792,False,strong_agreement
688,688.jpg,688.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
689,689.jpg,689.jpg,True,4,4,True,True,4,0,0,0.9451375559820857,0.780550223928343,False,box_disagreement
690,690.jpg,690.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
691,691.jpg,691.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
692,692.jpg,692.jpg,True,1,1,True,True,1,0,0,0.9832340569405634,0.9832340569405634,False,strong_agreement
693,693.jpg,693.jpg,True,1,1,True,True,1,0,0,0.971595931147099,0.971595931147099,False,strong_agreement
694,694.jpg,694.jpg,True,1,1,True,True,1,0,0,0.9854544855533226,0.9854544855533226,False,strong_agreement
695,695.jpg,695.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
696,696.jpg,696.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
697,697.jpg,697.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
698,698.jpg,698.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
699,699.jpg,699.jpg,True,1,1,True,True,1,0,0,0.957476284851167,0.957476284851167,False,strong_agreement
700,700.jpg,700.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
701,701.jpg,701.jpg,True,1,1,True,True,1,0,0,0.9875628123882193,0.9875628123882193,False,strong_agreement
702,702.jpg,702.jpg,True,2,2,True,True,2,0,0,0.9880746009922888,0.9761492019845777,False,strong_agreement
703,703.jpg,703.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
704,704.jpg,704.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
705,705.jpg,705.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
706,706.jpg,706.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
707,707.jpg,707.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
708,708.jpg,708.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
709,709.jpg,709.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
710,710.jpg,710.jpg,True,1,1,True,True,1,0,0,0.9847478225643103,0.9847478225643103,False,strong_agreement
711,711.jpg,711.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
712,712.jpg,712.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
713,713.jpg,713.jpg,True,1,1,True,True,1,0,0,0.9652243265140774,0.9652243265140774,False,strong_agreement
714,714.jpg,714.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
715,715.jpg,715.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
716,716.jpg,716.jpg,True,2,2,True,True,2,0,0,0.9890169943352216,0.9780339886704432,False,strong_agreement
717,717.jpg,717.jpg,True,2,2,True,True,2,0,0,0.9627967153513288,0.958113933470941,False,strong_agreement
718,718.jpg,718.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
719,719.jpg,719.jpg,True,2,2,True,True,2,0,0,0.9804787413734859,0.9609574827469717,False,strong_agreement
720,720.jpg,720.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
721,721.jpg,721.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
722,722.jpg,722.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
723,723.jpg,723.jpg,True,1,1,True,True,1,0,0,0.96973119494014,0.96973119494014,False,strong_agreement
724,724.jpg,724.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
725,725.jpg,725.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
726,726.jpg,726.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
727,727.jpg,727.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
728,728.jpg,728.jpg,True,2,2,True,True,2,0,0,0.961462774680223,0.922925549360446,False,strong_agreement
729,729.jpg,729.jpg,True,1,1,True,True,1,0,0,0.9335027530707327,0.9335027530707327,False,strong_agreement
730,730.jpg,730.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
731,731.jpg,731.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
732,732.jpg,732.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
733,733.jpg,733.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
734,734.jpg,734.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
735,735.jpg,735.jpg,True,1,1,True,True,1,0,0,0.9565110148457613,0.9565110148457613,False,strong_agreement
736,736.jpg,736.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
737,737.jpg,737.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
738,738.jpg,738.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
739,739.jpg,739.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
740,740.jpg,740.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
741,741.jpg,741.jpg,True,1,1,True,True,1,0,0,0.9520977277583873,0.9520977277583873,False,strong_agreement
742,742.jpg,742.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
743,10.jpg,10.jpg,True,2,2,True,True,2,0,0,0.979381701573304,0.9587634031466079,False,strong_agreement
744,100.jpg,100.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
745,101.jpg,101.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
746,105.jpg,105.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
747,106.jpg,106.jpg,True,7,6,False,False,6,1,0,0.974420990911756,0.8465259454705365,False,object_count_disagreement
748,108.jpg,108.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
749,11.jpg,11.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
750,110.jpg,110.jpg,True,1,1,True,True,1,0,0,0.9204013377926421,0.9204013377926421,False,strong_agreement
751,111.jpg,111.jpg,True,1,1,True,True,1,0,0,0.9332448242957309,0.9332448242957309,False,strong_agreement
752,115.jpg,115.jpg,True,2,2,True,True,2,0,0,0.9784404976730934,0.9568809953461868,False,strong_agreement
753,116.jpg,116.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
754,754.jpg,754.jpg,True,3,3,True,False,2,1,1,1.0,1.0,False,class_disagreement
755,120.jpg,120.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
756,756.jpg,756.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
757,757.jpg,757.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
758,123.jpg,123.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
759,126.jpg,126.jpg,True,4,4,True,True,4,0,0,0.9802407612485132,0.9209630449940528,False,strong_agreement
760,760.jpg,760.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
761,13.jpg,13.jpg,True,2,2,True,True,2,0,0,0.9469071582042293,0.8938143164084587,False,strong_agreement
762,130.jpg,130.jpg,True,2,2,True,True,2,0,0,0.9539476087830185,0.9078952175660371,False,strong_agreement
763,137.jpg,137.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
764,14.jpg,14.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
765,765.jpg,765.jpg,True,1,1,True,True,1,0,0,0.9752962085308057,0.9752962085308057,False,strong_agreement
766,144.jpg,144.jpg,True,4,4,True,True,4,0,0,0.9089109937015294,0.7977457733249843,False,box_disagreement
767,145.jpg,145.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
768,146.jpg,146.jpg,True,1,1,True,True,1,0,0,0.9659879752534201,0.9659879752534201,False,strong_agreement
769,147.jpg,147.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
770,149.jpg,149.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
771,15.jpg,15.jpg,True,1,1,True,True,1,0,0,0.9691910157026437,0.9691910157026437,False,strong_agreement
772,150.jpg,150.jpg,True,2,2,True,True,2,0,0,0.9545165191928193,0.9090330383856388,False,strong_agreement
773,152.jpg,152.jpg,True,2,2,True,True,2,0,0,0.96670830549342,0.9334166109868401,False,strong_agreement
774,157.jpg,157.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
775,158.jpg,158.jpg,True,2,2,True,True,2,0,0,0.9503995479861167,0.9007990959722334,False,strong_agreement
776,159.jpg,159.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
777,160.jpg,160.jpg,True,1,1,True,True,1,0,0,0.9854834161054257,0.9854834161054257,False,strong_agreement
778,161.jpg,161.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
779,166.jpg,166.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
780,168.jpg,168.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
781,17.jpg,17.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
782,170.jpg,170.jpg,True,3,3,True,True,3,0,0,0.984591714305879,0.9537751429176371,False,strong_agreement
783,172.jpg,172.jpg,True,2,2,True,True,2,0,0,0.9703694750739136,0.9407389501478273,False,strong_agreement
784,173.jpg,173.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
785,175.jpg,175.jpg,True,3,3,True,True,3,0,0,0.99200705345012,0.9760211603503599,False,strong_agreement
786,177.jpg,177.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
787,787.jpg,787.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
788,180.jpg,180.jpg,True,1,1,True,True,1,0,0,0.9723289597000937,0.9723289597000937,False,strong_agreement
789,182.jpg,182.jpg,True,1,1,True,True,1,0,0,0.9491425835654597,0.9491425835654597,False,strong_agreement
790,183.jpg,183.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
791,186.jpg,186.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
792,187.jpg,187.jpg,True,2,2,True,True,2,0,0,0.9602211055276382,0.9204422110552763,False,strong_agreement
793,189.jpg,189.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
794,191.jpg,191.jpg,True,1,1,True,True,1,0,0,0.978994168873108,0.978994168873108,False,strong_agreement
795,195.jpg,195.jpg,True,1,1,True,True,1,0,0,0.9358808103512867,0.9358808103512867,False,strong_agreement
796,196.jpg,196.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
797,797.jpg,797.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
798,199.jpg,199.jpg,True,1,1,True,True,1,0,0,0.9656555284191829,0.9656555284191829,False,strong_agreement
799,2.jpg,2.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
800,20.jpg,20.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
801,205.jpg,205.jpg,True,2,2,True,True,2,0,0,0.9660138548882755,0.9320277097765509,False,strong_agreement
802,208.jpg,208.jpg,True,1,1,True,True,1,0,0,0.9489655172413793,0.9489655172413793,False,strong_agreement
803,21.jpg,21.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
804,210.jpg,210.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
805,211.jpg,211.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
806,213.jpg,213.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
807,215.jpg,215.jpg,True,1,1,True,True,1,0,0,0.9420797667199698,0.9420797667199698,False,strong_agreement
808,218.jpg,218.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
809,809.jpg,809.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
810,220.jpg,220.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
811,221.jpg,221.jpg,True,2,2,True,True,2,0,0,0.9598659093025421,0.9197318186050842,False,strong_agreement
812,224.jpg,224.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
813,226.jpg,226.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
814,227.jpg,227.jpg,True,1,1,True,True,1,0,0,0.9209929721151666,0.9209929721151666,False,strong_agreement
815,230.jpg,230.jpg,True,2,2,True,False,1,1,1,0.9534430489389346,0.9534430489389346,False,class_disagreement
816,231.jpg,231.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
817,232.jpg,232.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
