instance_id,source_image_id,source_filename,object_index,raw_label,canonical_label,class_id,split,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,source_width,source_height,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_side,context_multiplier,minimum_crop_side,minimum_side_applied,boundary_shifted,max_side_clipped,output_width,output_height,output_relative_path,source_image_sha256,processed_image_sha256,defect_occupancy,resize_scale_factor
390_0,390,390.jpg,0,corrosion,corrosion,1,test,137,533,345,719,209,187,1024,1024,83,468,397,782,314,1.5,64,False,False,False,224,224,images/390_0.png,7ab580fa225111b65ac51d43b671c7721c6adb0c127d95217207e0c09a1893bb,4e1b2e3d69a6cb04eedda5aa225b7b178d5e5efc0ebc0e1bc9594c4759cd2f20,0.396395391294,0.713375796178
391_0,391,391.jpg,0,crack,crack,4,train,459,1,625,919,167,919,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/391_0.png,f954599d7ef9c9c53afd738b6c8bcc3fc1f2d4fac460d6a0ca139ded8b09ca12,f17460ac8f9f875289910d7004c62d3cbbb7257441bd316bce2b188faf66b926,0.146363258362,0.21875
392_0,392,392.jpg,0,craze,craze,0,train,92,39,542,436,451,398,1024,1024,0,0,677,677,677,1.5,64,False,True,False,224,224,images/392_0.png,35fc476fc191c3e3da1c8584b979d89dcb11a8a330cefdd07dbd12d280bd5a98,6405a242e4aead7fa13e6e3ca8084dd7f1263216b9d3278660e8e2725596adf6,0.391635702738,0.330871491876
392_1,392,392.jpg,1,craze,craze,0,train,525,510,719,703,195,194,1024,1024,475,459,768,752,293,1.5,64,False,False,False,224,224,images/392_1.png,35fc476fc191c3e3da1c8584b979d89dcb11a8a330cefdd07dbd12d280bd5a98,76fc634e73c62079cb5a07fc9b29e121642c83b04727bff862fdcf5708f69814,0.440657433401,0.764505119454
393_0,393,393.jpg,0,thunderstrike,thunderstrike,3,train,264,95,669,311,406,217,1024,1024,161,0,770,609,609,1.5,64,False,True,False,224,224,images/393_0.png,2c84e2ac151bc30404459d8f2834617847e8ea8e2684410acf75d3d8653d8af6,6976e65924ba87c1e24571635ec2f5fbdbe11b6854b2b364c5e8ea736ef6585f,0.23754789272,0.367816091954
394_0,394,394.jpg,0,crack,crack,4,test,272,320,634,775,363,456,1024,1024,110,205,794,889,684,1.5,64,False,False,False,224,224,images/394_0.png,fb0ad3f8bff0544dd73e33ce230018c54b67343753d3ddf2796b0893fb336a1e,81970fe8790d2ac9bb92fd6100db6a615dfc13ad9444c7e1d48e4ba2ca8cf71a,0.353801169591,0.327485380117
395_0,395,395.jpg,0,crack,crack,4,train,495,22,675,774,181,753,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/395_0.png,9db3686b34b65ff898013047b8f3833239e7c60d1a33616abae0a4c07bd0182f,1a2181b82553ecfd146f96f4001a290c7c5b50ac57405f661840511f82713ec0,0.129979133606,0.21875
397_0,397,397.jpg,0,crack,crack,4,train,383,1,809,980,427,980,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/397_0.png,c7efe1f8fdc2e053fc14c8bb1b7fbc41379f6a2bab21e389e531636ce751f504,15bcb0380c608a2254b14c2825260e7c7531ee8ac1a30817583b419310ed8945,0.399074554443,0.21875
398_0,398,398.jpg,0,hide_craze,hide_craze,5,train,253,206,286,395,34,190,1024,1024,126,157,411,442,285,1.5,64,False,False,False,224,224,images/398_0.png,09e432545aa1786a0b910fb99eb83f1a2efd5b9c611d53a02902c8fec65b70af,37d15e6f017615461068bbba9d80d68f96d628beefc17dc6188b716232be2932,0.0795321637427,0.785964912281
398_1,398,398.jpg,1,hide_craze,hide_craze,5,train,269,405,662,527,394,123,1024,1024,169,170,760,761,591,1.5,64,False,False,False,224,224,images/398_1.png,09e432545aa1786a0b910fb99eb83f1a2efd5b9c611d53a02902c8fec65b70af,91311b5f98c28ea997d8efea380e7fb467db8cc069b676a0fe0387f911f7c070,0.138747884941,0.379018612521
398_2,398,398.jpg,2,craze,craze,0,train,675,302,884,589,210,288,1024,1024,563,229,995,661,432,1.5,64,False,False,False,224,224,images/398_2.png,09e432545aa1786a0b910fb99eb83f1a2efd5b9c611d53a02902c8fec65b70af,328ba74408443b2d13c758ed432aff87bfa580f7ae3443f1ce4940e67dd14852,0.324074074074,0.518518518519
400_0,400,400.jpg,0,thunderstrike,thunderstrike,3,train,364,347,677,688,314,342,1024,1024,263,260,776,773,513,1.5,64,False,False,False,224,224,images/400_0.png,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,09b9f9cc030951883efac67aac88c7feed39dda43e2053eb21d5afed0e0677ae,0.408057179987,0.436647173489
400_1,400,400.jpg,1,surface_injure,surface_injure,2,train,203,92,741,330,539,239,1024,1024,67,0,876,809,809,1.5,64,False,True,False,224,224,images/400_1.png,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,cb5a97f42ce4fb03789b00cfaf1fac6a23dc82a76921b35364e0b0c0e8f28510,0.196829243324,0.276885043263
400_2,400,400.jpg,2,surface_injure,surface_injure,2,train,284,702,644,794,361,93,1024,1024,192,476,734,1018,542,1.5,64,False,False,False,224,224,images/400_2.png,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,5bc8d9656c51d41c133fba5404d51cee34ebf15745de8fd9a6784298fee25928,0.114285617026,0.413284132841
400_3,400,400.jpg,3,surface_injure,surface_injure,2,train,683,374,734,641,52,268,1024,1024,507,306,909,708,402,1.5,64,False,False,False,224,224,images/400_3.png,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,1dee204b24177cccc54cfd36061f54ab968bfa3c9f37364c69b79ae10f5c0a19,0.0862354892206,0.557213930348
400_4,400,400.jpg,4,surface_injure,surface_injure,2,train,233,347,345,689,113,343,1024,1024,31,260,546,775,515,1.5,64,False,False,False,224,224,images/400_4.png,ad43de7533d0c56aae81d16ab38129c667b4b89ee36dba065df5eba1dc620d64,bda2e6436924b250a896d935bdab0e94bc85464d9482cf2b5abe4301124d6eec,0.146136299368,0.434951456311
401_0,401,401.jpg,0,crack,crack,4,train,205,283,655,631,451,349,1024,1024,91,118,768,795,677,1.5,64,False,False,False,224,224,images/401_0.png,08629faed6a1055e8e8980c3d42121d7436fdf4a430337745592f04e085a9759,cdf74d585b6971b365be5b1da231dc10409b987d005181ea67c3bf499b727d69,0.343419246873,0.330871491876
403_0,403,403.jpg,0,crack,crack,4,train,614,6,742,386,129,381,1024,1024,391,0,963,572,572,1.5,64,False,True,False,224,224,images/403_0.png,cd3a2136b99a13ddcc0e5839613280a39eda6d04c1b433627b5649f00549340e,8492213859c2b776a3b7f8e3afc6887902e30b091f600a6408c6ca3c8f3ea985,0.15021822583,0.391608391608
403_1,403,403.jpg,1,crack,crack,4,train,325,161,492,422,168,262,1024,1024,211,94,604,487,393,1.5,64,False,False,False,224,224,images/403_1.png,cd3a2136b99a13ddcc0e5839613280a39eda6d04c1b433627b5649f00549340e,ce3b2f5792614f413d411f976ca505922d46eab9bd0cc42b3221c1248d5bf52c,0.284987277354,0.569974554707
404_0,404,404.jpg,0,craze,craze,0,train,102,581,1017,720,916,140,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/404_0.png,fbe14a165495c0efe90a672c861ade7dfb5601ec2949b77a2afa6250848cef47,99b9b36ec26740c3f1f5453f200ad3bb8c08f794b9c8c83fe4f860d13d9a4ece,0.122299194336,0.21875
405_0,405,405.jpg,0,corrosion,corrosion,1,test,511,13,830,1016,320,1004,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/405_0.png,383a72ac3d1d74f2c50cb840529e5548c63d0bd80c3e0ffd0acff5c211039010,51d81a66bbb888598c7550f2922007667ee368205565b6f852433cfdc01af911,0.306396484375,0.21875
406_0,406,406.jpg,0,craze,craze,0,train,244,241,570,461,327,221,1024,1024,161,105,652,596,491,1.5,64,False,False,False,224,224,images/406_0.png,abe48139eb15316845b70fc515034606a55956c62f01539d94d7689b562d71eb,803ba1bddc26047076b2168206cafe1ffb804ea956659977ae77d61b2a8faa56,0.299762320548,0.456211812627
407_0,407,407.jpg,0,surface_injure,surface_injure,2,test,642,1,1024,464,383,464,1024,1024,328,0,1024,696,696,1.5,64,False,True,False,224,224,images/407_0.png,279df85a5d927f47c436d6341c0b288ca5b47fa3080cf5970736bb1a8ed7876c,f95eef4a9a92e3a0017caf105f2fe5ab6aeed14a68afee00ef2a63f94edab86b,0.366858237548,0.32183908046
408_0,408,408.jpg,0,corrosion,corrosion,1,test,34,545,742,683,709,139,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/408_0.png,dc26e4bbf34d88edd0b5b2cfd1973829e6637c4b297b328ae28ff1d5af3b3c36,5b718493c78d017a875cd633067d7f38e3556b60a6e95fe3d9adbc789c1580ec,0.0939855575562,0.21875
408_1,408,408.jpg,1,corrosion,corrosion,1,test,753,374,1012,689,260,316,1024,1024,550,294,1024,768,474,1.5,64,False,True,False,224,224,images/408_1.png,dc26e4bbf34d88edd0b5b2cfd1973829e6637c4b297b328ae28ff1d5af3b3c36,b1b3b2caa46d73b345d1edf0b1fe8c8fb8ba79b1ba9572cd89adab0e48aae06a,0.365682137834,0.472573839662
409_0,409,409.jpg,0,hide_craze,hide_craze,5,train,303,708,537,792,235,85,1024,1024,243,573,596,926,353,1.5,64,False,False,False,224,224,images/409_0.png,519564a01d1b103fee1aa2d9f2aa9cb79ed71a565e8262e3d1368a22588206f9,140ad5681695b179cdaf7fa31e5b8f26ed4b4ac20ce2a1202afb66da00ec5119,0.160301422851,0.634560906516
410_0,410,410.jpg,0,corrosion,corrosion,1,test,12,347,486,438,475,92,1024,1024,0,35,713,748,713,1.5,64,False,True,False,224,224,images/410_0.png,9249648b8c30b5b6d6607c9b28c5ec0ced90f262271f1c4f1b8d84cc89860557,9155f3059a4fded332e2df10b12023d391b12fac316a1cd625e3edbdd1ec2603,0.08596118174,0.314165497896
410_1,410,410.jpg,1,corrosion,corrosion,1,test,502,399,909,505,408,107,1024,1024,399,145,1011,757,612,1.5,64,False,False,False,224,224,images/410_1.png,9249648b8c30b5b6d6607c9b28c5ec0ced90f262271f1c4f1b8d84cc89860557,b73c4c05916ba245290958dd0353aeb25b9e37efb7cb46ca4db643d49b7c8444,0.116557734205,0.366013071895
411_0,411,411.jpg,0,corrosion,corrosion,1,train,28,439,423,486,396,48,1024,1024,0,165,594,759,594,1.5,64,False,True,False,224,224,images/411_0.png,8ebb69e3b786c161ec168ab6fd873c69eb3164b86229fea71db3f627ea7f589e,953aa917b445c8b6a9cc5eb41a4066e47ba81a6fb76fcefcf216564456cc54b6,0.0538720538721,0.377104377104
411_1,411,411.jpg,1,corrosion,corrosion,1,train,441,445,991,553,551,109,1024,1024,197,85,1024,912,827,1.5,64,False,True,False,224,224,images/411_1.png,8ebb69e3b786c161ec168ab6fd873c69eb3164b86229fea71db3f627ea7f589e,656fcf0755e380bca3ec0e8dfca9689b95c8b6dec3958f1e52e252176fd35a11,0.0878146708211,0.270858524788
412_0,412,412.jpg,0,surface_injure,surface_injure,2,validation,30,145,552,355,523,211,1024,1024,0,0,785,785,785,1.5,64,False,True,False,224,224,images/412_0.png,0fb8ad0018f748cacaf59fb2376515ef7d38da44bd5339fdb64113e8b617930f,80ae046bb812e8f59fbc88e0e9ca653d7dfef152109191e8a96a164fc6809df3,0.179079070145,0.285350318471
412_1,412,412.jpg,1,surface_injure,surface_injure,2,validation,572,319,1005,636,434,318,1024,1024,373,151,1024,802,651,1.5,64,False,True,False,224,224,images/412_1.png,0fb8ad0018f748cacaf59fb2376515ef7d38da44bd5339fdb64113e8b617930f,ace0ed2bea5fc68bcdc12c20a3286d10737616ed00d9b82e243a12f4d6ed9d61,0.325652841782,0.344086021505
413_0,413,413.jpg,0,surface_injure,surface_injure,2,train,517,167,566,222,50,56,1024,1024,499,152,583,236,84,1.5,64,False,False,False,224,224,images/413_0.png,0217050e582fcf555e73d3439342d0bf02cb9a8fda0bd5f2aa4ad0a98920d76d,d7f6138de7d8f7e048f9f7fe8eb78081521292e60d914c4d05781f6e85b0ad00,0.396825396825,2.66666666667
413_1,413,413.jpg,1,surface_injure,surface_injure,2,train,503,264,564,325,62,62,1024,1024,486,247,579,340,93,1.5,64,False,False,False,224,224,images/413_1.png,0217050e582fcf555e73d3439342d0bf02cb9a8fda0bd5f2aa4ad0a98920d76d,e78dee8f4bba43add3dd4298680354913d2593d7e5cc8e684fdf59e10ca0d790,0.444444444444,2.40860215054
413_2,413,413.jpg,2,surface_injure,surface_injure,2,train,478,420,550,475,73,56,1024,1024,458,392,568,502,110,1.5,64,False,False,False,224,224,images/413_2.png,0217050e582fcf555e73d3439342d0bf02cb9a8fda0bd5f2aa4ad0a98920d76d,f140ed738f19b6e48d159568f507128d8f423be9419de7fceb18646c3c0eba36,0.337851239669,2.03636363636
414_0,414,414.jpg,0,crack,crack,4,train,722,519,936,880,215,362,1024,1024,481,427,1024,970,543,1.5,64,False,True,False,224,224,images/414_0.png,b7f99610d7ff31fa35ff899983ae899f64d0fb92192993d445433156f0e64ba7,34767699485824562c497f48f7cf3adaea20217227166edb370541b8787023f7,0.263965623082,0.412523020258
415_0,415,415.jpg,0,surface_injure,surface_injure,2,train,658,575,711,703,54,129,1024,1024,587,541,781,735,194,1.5,64,False,False,False,224,224,images/415_0.png,a796362a5f948fd183b043e96936d94020e6e23deaee89f4eb9c590ad07005f9,e7d53e3505b62fdfb2a00cb9f8a119e53d52396291e1c5ff875a710678acdf1f,0.185088744819,1.15463917526
415_1,415,415.jpg,1,craze,craze,0,train,622,713,700,1024,79,312,1024,1024,426,556,894,1024,468,1.5,64,False,True,False,224,224,images/415_1.png,a796362a5f948fd183b043e96936d94020e6e23deaee89f4eb9c590ad07005f9,56f1c5ccc092baadde94a3bb026ddf79c1d141c51804149ab0890b7c26a26ab9,0.112535612536,0.478632478632
416_0,416,416.jpg,0,surface_injure,surface_injure,2,validation,242,105,345,341,104,237,1024,1024,115,44,471,400,356,1.5,64,False,False,False,224,224,images/416_0.png,01f66ea3e3d31c83a966a3b24e0da3b23a99653e2755783de8f05885c2bebfd7,2ac0c3194471e10f648cace031811977f3a86bb1dfdbd00ecfe7cfeffde61e5d,0.194483019821,0.629213483146
417_0,417,417.jpg,0,hide_craze,hide_craze,5,train,534,752,694,892,161,141,1024,1024,492,700,734,942,242,1.5,64,False,False,False,224,224,images/417_0.png,dde49668f3a4337dac63a6f442d5c733b510a578533516525f87ae34329482f0,bbf48aadaabd9abf125f46e47d0ab0628583c610c6490b3b06a28e5bac3b27f0,0.387627211256,0.925619834711
418_0,418,418.jpg,0,crack,crack,4,train,775,483,883,542,109,60,1024,1024,746,430,910,594,164,1.5,64,False,False,False,224,224,images/418_0.png,0faddc4a518449b28e505747b253b25e577264abf21f81c69d8a408278a297fe,6d320a65debc43d453b4d0eaac6f707fc67eb50f9afa0d89a2808dcd558e698f,0.243158834027,1.36585365854
419_0,419,419.jpg,0,crack,crack,4,train,448,153,775,819,328,667,1024,1024,23,0,1024,1001,1001,1.5,64,False,True,False,224,224,images/419_0.png,61bc0fc5522128a842101652b669648ddf2df3c6fb7819db458e7c8c9312d3ef,2cfcc0b3fdce7a53107bbd05b8ce55d4a68232d8678561e7fa657ce090adbd7b,0.218339103454,0.223776223776
420_0,420,420.jpg,0,hide_craze,hide_craze,5,validation,756,685,791,839,36,155,1024,1024,656,645,889,878,233,1.5,64,False,False,False,224,224,images/420_0.png,56453b2af69b76e83d00aca7d50c193073ad59cffe5cfc68dd4d54eae1fa60b1,646f1e8dccf4ebc1569e62afd3e925b2ad43ac631f46ee9f884aba26a3f8137e,0.102783252593,0.961373390558
421_0,421,421.jpg,0,surface_injure,surface_injure,2,train,67,574,220,697,154,124,1024,1024,27,519,258,750,231,1.5,64,False,False,False,224,224,images/421_0.png,f048882dc6ecdaef412984b4c462ae21fc92d16f573fee147fb4bfd6302e043c,8271df3eadd39aa17157dd8409e3c000a3d3655f74af6bdda0f3d1fcc3d72e3c,0.357864357864,0.969696969697
421_1,421,421.jpg,1,surface_injure,surface_injure,2,train,336,514,420,630,85,117,1024,1024,289,483,465,659,176,1.5,64,False,False,False,224,224,images/421_1.png,f048882dc6ecdaef412984b4c462ae21fc92d16f573fee147fb4bfd6302e043c,ce0c559f12cb8a8e1a96ad2420e6719df90418662838d55a977d854610c88ab7,0.321055010331,1.27272727273
422_0,422,422.jpg,0,hide_craze,hide_craze,5,train,441,475,825,500,385,26,1024,1024,343,198,921,776,578,1.5,64,False,False,False,224,224,images/422_0.png,ba7a165974d613fc6be6a9b124a042d6f5424f74e4b39b7af068f0571d9a1242,ab9e67702fee44cddccea42390e5c467271fabba69829a1cd3faea1ff4dd65b3,0.0299625243951,0.387543252595
422_1,422,422.jpg,1,hide_craze,hide_craze,5,train,131,470,369,492,239,23,1024,1024,70,301,429,660,359,1.5,64,False,False,False,224,224,images/422_1.png,ba7a165974d613fc6be6a9b124a042d6f5424f74e4b39b7af068f0571d9a1242,e7460000b4927cc076bcce9e0b00d1230d3c4c49aa2fab0fbe6d9f7c3b18947b,0.0426517485122,0.623955431755
423_0,423,423.jpg,0,corrosion,corrosion,1,train,406,19,573,760,168,742,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/423_0.png,0cb7d2ade8c26e25e55c5210b9b8eff9a548bc5d45e315a5958ab984793d3454,f87067976b9d6b1ce4116a1c5b497143aa4408eeda013148c0e877186b92bf0f,0.118881225586,0.21875
423_1,423,423.jpg,1,hide_craze,hide_craze,5,train,395,905,420,1022,26,118,1024,1024,318,847,495,1024,177,1.5,64,False,True,False,224,224,images/423_1.png,0cb7d2ade8c26e25e55c5210b9b8eff9a548bc5d45e315a5958ab984793d3454,9e1395669a00b3e22aac9a474404bbfb46a62d67d46258a1042a7c1ce0a91f84,0.0979284369115,1.26553672316
424_0,424,424.jpg,0,surface_injure,surface_injure,2,train,309,416,556,642,248,227,1024,1024,246,342,618,714,372,1.5,64,False,False,False,224,224,images/424_0.png,6cdaa00db4d164036efd3e3a2c6dedef8a2a16706d3cca3a18b03ececadc7e09,3baa05ed9462f6549cec3c9ad17dfcf23d90c7351a5446fe32952be3847bc89c,0.406810035842,0.602150537634
424_1,424,424.jpg,1,hide_craze,hide_craze,5,train,152,83,684,367,533,285,1024,1024,17,0,817,800,800,1.5,64,False,True,False,224,224,images/424_1.png,6cdaa00db4d164036efd3e3a2c6dedef8a2a16706d3cca3a18b03ececadc7e09,8d95f9f32662930e3b707c41251ef417d047baf72724871366b48fb175ee3379,0.2373515625,0.28
424_2,424,424.jpg,2,hide_craze,hide_craze,5,train,178,525,292,664,115,140,1024,1024,129,489,339,699,210,1.5,64,False,False,False,224,224,images/424_2.png,6cdaa00db4d164036efd3e3a2c6dedef8a2a16706d3cca3a18b03ececadc7e09,eae0a7dcac0b127481ba243b6a89dc232dc4b49a39fd78678bf9914b188a5293,0.365079365079,1.06666666667
425_0,425,425.jpg,0,corrosion,corrosion,1,train,342,36,587,978,246,943,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/425_0.png,56ad239845e749dd8c6a18955af5335cc8712ed42cfcc33139558baf92a9e2ed,d15c1b728c82eba0ab5cd4827f1dca94157378b02e2b9f43b765b74d15c03239,0.221231460571,0.21875
426_0,426,426.jpg,0,hide_craze,hide_craze,5,train,417,244,531,378,115,135,1024,1024,372,209,575,412,203,1.5,64,False,False,False,224,224,images/426_0.png,ab4f5a3cc34d33f505815127bccfcca0db5cfd381be878713d344fe4048169bb,14ec79893eef0d59c1dca403f2fc9c88ec5cea06aa0d5975ff70d82a8f8efa1d,0.376738091194,1.10344827586
427_0,427,427.jpg,0,surface_injure,surface_injure,2,train,353,460,536,560,184,101,1024,1024,306,371,582,647,276,1.5,64,False,False,False,224,224,images/427_0.png,673b0828209608870bcc5458f50206eb552428ee69d8a2ef6bcb73ef17042bdb,e28ca0f27e927c4c04d1766ee3407fd100720b779b2a50652ca689884a212e1e,0.243961352657,0.811594202899
427_1,427,427.jpg,1,surface_injure,surface_injure,2,train,655,380,742,469,88,90,1024,1024,630,356,765,491,135,1.5,64,False,False,False,224,224,images/427_1.png,673b0828209608870bcc5458f50206eb552428ee69d8a2ef6bcb73ef17042bdb,778df923b02dfd27b6b25e78193ea1e7d802026a32a77f2bc299f16c96a315ac,0.434567901235,1.65925925926
427_2,427,427.jpg,2,surface_injure,surface_injure,2,train,466,58,642,236,177,179,1024,1024,419,12,688,281,269,1.5,64,False,False,False,224,224,images/427_2.png,673b0828209608870bcc5458f50206eb552428ee69d8a2ef6bcb73ef17042bdb,c9ac3dea96bce62530846957c94547b66dc8c196556d66e2dfee8c99b55d0a6c,0.437846353699,0.832713754647
428_0,428,428.jpg,0,surface_injure,surface_injure,2,train,236,236,306,331,71,96,1024,1024,198,211,342,355,144,1.5,64,False,False,False,224,224,images/428_0.png,ee3496edada3cabc9ec61aa6acb16e4946b63ebff580c2cc5dd746d0e46af781,6fb77bd18d9067c7b04bce04ca61326161a373918abcf68ada5543e6ab4097df,0.328703703704,1.55555555556
429_0,429,429.jpg,0,craze,craze,0,train,462,272,759,489,298,218,1024,1024,386,156,833,603,447,1.5,64,False,False,False,224,224,images/429_0.png,e25172b833f13eed2166c2dc34fbdb8fa855f3b0f2b68d3d3778521a3cb2319b,444992bb798cf6fd6048f84ab38090c367b2cf992374ec146050f9b5bc61a3f2,0.325130499627,0.501118568233
430_0,430,430.jpg,0,corrosion,corrosion,1,train,241,697,508,1016,268,320,1024,1024,134,544,614,1024,480,1.5,64,False,True,False,224,224,images/430_0.png,42d23b68eede57bee75b56bb306c775e89ca7bb3c0725c7a15aa3dc4c17a6daf,71475bb5fec28149ada1a8b878ca313d58f2a684b413dd1e5ab1b41b3e3fd96c,0.372222222222,0.466666666667
430_1,430,430.jpg,1,corrosion,corrosion,1,train,462,397,712,688,251,292,1024,1024,367,323,805,761,438,1.5,64,False,False,False,224,224,images/430_1.png,42d23b68eede57bee75b56bb306c775e89ca7bb3c0725c7a15aa3dc4c17a6daf,2e08ae3102eaefdb9d49e671e92ddde76e226c1ccf16167fa690aa0b47c3010f,0.38203957382,0.511415525114
430_2,430,430.jpg,2,corrosion,corrosion,1,train,527,22,844,380,318,359,1024,1024,415,0,954,539,539,1.5,64,False,True,False,224,224,images/430_2.png,42d23b68eede57bee75b56bb306c775e89ca7bb3c0725c7a15aa3dc4c17a6daf,889785fc6f56eaa527749f5eb7ee712a094a1b331646c3111fbed1c31b3e1953,0.392956103001,0.415584415584
431_0,431,431.jpg,0,crack,crack,4,train,548,172,800,788,253,617,1024,1024,98,16,1024,942,926,1.5,64,False,True,False,224,224,images/431_0.png,227b4a9aee1f9c3f35864ce298da5f76cffbceb8d953cc4ae9614a65686c2b84,9af190628fc57ee07a4424a875668a93ffa7f641df6a33d7dcd1e7c46b9c32d3,0.182047077702,0.241900647948
432_0,432,432.jpg,0,surface_injure,surface_injure,2,test,278,502,497,836,220,335,1024,1024,135,417,638,920,503,1.5,64,False,False,False,224,224,images/432_0.png,63f5f0873551e27aaa24c4310288d92ddf0223496387a313179510b23df55bdb,2ed91aea2fed38a7219d5446c8a00a1377f16860346f8b825334f6defbf69fb0,0.291293985589,0.445328031809
433_0,433,433.jpg,0,crack,crack,4,validation,494,264,597,777,104,514,1024,1024,159,134,930,905,771,1.5,64,False,False,False,224,224,images/433_0.png,4f903c50375184e81fc5814edbf2a6ef6a74d4c84c01040dd41051347fee4e6a,6ce63e366de9a216f08ba93b4a95abbb690929b65a091f6fd6546a631a3abe35,0.0899265023779,0.290531776913
434_0,434,434.jpg,0,surface_injure,surface_injure,2,train,573,353,592,392,20,40,1024,1024,550,340,614,404,64,1.5,64,True,False,False,224,224,images/434_0.png,a9b22d6e5cd9a5f369047dd56ab2dd2729e5d7283de60a21e788a0ec4d28097f,4a0b4c2fd94d8489b71148db6207b71224a2aad206ba868565bacf55e4040f60,0.1953125,3.5
434_1,434,434.jpg,1,surface_injure,surface_injure,2,train,572,422,598,455,27,34,1024,1024,552,406,616,470,64,1.5,64,True,False,False,224,224,images/434_1.png,a9b22d6e5cd9a5f369047dd56ab2dd2729e5d7283de60a21e788a0ec4d28097f,cfd655cdf21e036e0093053082d7f440afc8fdef667cce515f07e1108f349dc2,0.22412109375,3.5
435_0,435,435.jpg,0,craze,craze,0,train,627,745,1019,944,393,200,1024,1024,434,434,1024,1024,590,1.5,64,False,True,False,224,224,images/435_0.png,506c16cd976d557be6855fc1ef3636b9b4c746293f8bca72574270c95d01384a,e43fda10aea4c5188044d79ca30a16fe4b55e06525c9c75fd5b636a19df0d5a4,0.225797184717,0.379661016949
436_0,436,436.jpg,0,craze,craze,0,train,239,327,628,739,390,413,1024,1024,123,222,743,842,620,1.5,64,False,False,False,224,224,images/436_0.png,94c28063177ce03fad13b87d704f0824816485ee28c9550dd1299e9d28660c67,86dc5b42ba47a412a557b5b83720523735154b82c018dbd33433afefff124987,0.419016649324,0.361290322581
436_1,436,436.jpg,1,hide_craze,hide_craze,5,train,650,538,1024,619,375,82,1024,1024,461,296,1024,859,563,1.5,64,False,True,False,224,224,images/436_1.png,94c28063177ce03fad13b87d704f0824816485ee28c9550dd1299e9d28660c67,36edc53a6706e0a2247e843580b1783c3a3a783097403ad24586843361b10f24,0.0970126416148,0.397868561279
437_0,437,437.jpg,0,thunderstrike,thunderstrike,3,train,273,180,775,519,503,340,1024,1024,146,0,901,755,755,1.5,64,False,True,False,224,224,images/437_0.png,7b07ff7317c0fe682bad298aa2803fb3bbde52766bb66d4502e68172e15e8cbd,63b01122066d550711395acf534283b018539ec710e5d7cde3f1131e1762a5ac,0.300021928863,0.296688741722
438_0,438,438.jpg,0,hide_craze,hide_craze,5,test,147,147,1003,308,857,162,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/438_0.png,bf791ba5df9aafe724d20b7f3a79576b8f9a6b2b8b124b7cb5b60f683a6427cc,b340f342302b5e0c10f1963f7ed6a7530f0f9f09733969eb559a9044899d9a4f,0.132402420044,0.21875
439_0,439,439.jpg,0,hide_craze,hide_craze,5,train,273,460,528,856,256,397,1024,1024,102,359,698,955,596,1.5,64,False,False,False,224,224,images/439_0.png,ac1b3c092153b3da50872bc23193550d02c2e281b1416e207d4bf772305bc3d6,d183e6a7978a6e9f5f3f4805de788477e82cee1969d7ee670592138b6fc0ebd1,0.286113238142,0.375838926174
440_0,440,440.jpg,0,crack,crack,4,test,356,244,631,830,276,587,1024,1024,52,96,933,977,881,1.5,64,False,False,False,224,224,images/440_0.png,1986dcf24e95719157d86b85423cc92bff88002e462faf235bfbea670728ee16,26354dec2d19823b69e14b822bef7d8aa4254046ec83b87a4bb05bcc75b56139,0.208735043374,0.254256526674
441_0,441,441.jpg,0,surface_injure,surface_injure,2,validation,105,260,317,336,213,77,1024,1024,50,137,370,457,320,1.5,64,False,False,False,224,224,images/441_0.png,7742efeb719223b67e2c71132edd57d42aeebb1204ce6a07a0d38876f11bb0aa,84aa59879a6f02584ed7e6de7bac1b57103387176422e1ac55d959246288d140,0.160166015625,0.7
442_0,442,442.jpg,0,corrosion,corrosion,1,train,2,256,306,506,305,251,1024,1024,0,151,458,609,458,1.5,64,False,True,False,224,224,images/442_0.png,72e0d0a56ef4ff90e7c3d6e63fefa1060744b36e6302bcfb92ada9b3e5644a92,0696d50870324ab32847b359f045a8f8e79089b0f88519ffec8c0c4b2933d41c,0.364957762056,0.489082969432
