sample_id,decision,resolved_image_filename,annotation_source,include,notes,reviewer
971,mark_annotation_reused,971.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 581.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
972,mark_annotation_reused,972.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 588.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9994. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
973,mark_annotation_reused,973.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 589.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9441. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
975,mark_annotation_reused,975.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 595.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9892. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
976,mark_annotation_reused,976.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 596.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9968. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
977,mark_annotation_reused,977.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 598.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9033. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
978,mark_annotation_reused,978.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 599.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7829. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
979,mark_annotation_reused,979.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 6.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9975. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
981,mark_annotation_reused,981.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 609.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7897. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
982,mark_annotation_reused,982.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 612.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9814. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
983,mark_annotation_reused,983.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 613.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9908. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
985,mark_annotation_reused,985.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 618.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9869. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
987,mark_annotation_reused,987.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 62.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.3792. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
988,mark_annotation_reused,988.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 620.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9990. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
989,mark_annotation_reused,989.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 621.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9894. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
990,mark_annotation_reused,990.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 624.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6687. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
991,mark_annotation_reused,991.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 628.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8440. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
993,mark_annotation_reused,993.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 630.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9546. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
994,mark_annotation_reused,994.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 632.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
995,mark_annotation_reused,995.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 636.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9653. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
996,mark_annotation_reused,996.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 637.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8723. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
999,mark_annotation_reused,999.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 640.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9384. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1000,mark_annotation_reused,1000.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 642.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9563. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1001,mark_annotation_reused,1001.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 645.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8412. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1003,mark_annotation_reused,1003.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 651.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9968. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1005,mark_annotation_reused,1005.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 656.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1006,mark_annotation_reused,1006.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 659.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9399. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1009,mark_annotation_reused,1009.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 664.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9995. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1011,mark_annotation_reused,1011.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 668.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9964. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1012,mark_annotation_reused,1012.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 67.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9897. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1013,mark_annotation_reused,1013.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 674.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9947. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1014,mark_annotation_reused,1014.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 676.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.4198. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1015,mark_annotation_reused,1015.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 679.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9955. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1016,mark_annotation_reused,1016.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 680.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1018,mark_annotation_reused,1018.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 683.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7874. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1020,mark_annotation_reused,1020.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 687.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9977. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1021,mark_annotation_reused,1021.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 688.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1022,mark_annotation_reused,1022.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 689.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.9987. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1023,mark_annotation_reused,1023.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 690.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1024,mark_annotation_reused,1024.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 691.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9998. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1025,mark_annotation_reused,1025.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 693.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7595. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1026,mark_annotation_reused,1026.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 696.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1027,mark_annotation_reused,1027.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 698.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7575. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1028,mark_annotation_reused,1028.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 699.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6607. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1029,mark_annotation_reused,1029.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 700.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9995. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1030,mark_annotation_reused,1030.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 701.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9697. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1031,mark_annotation_reused,1031.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 704.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9981. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1032,mark_annotation_reused,1032.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 706.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.5151. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1033,mark_annotation_reused,1033.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 708.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9795. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1034,mark_annotation_reused,1034.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 709.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1035,mark_annotation_reused,1035.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 71.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9996. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1036,mark_annotation_reused,1036.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 710.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1037,mark_annotation_reused,1037.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 712.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=1.0000. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1038,mark_annotation_reused,1038.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 713.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1039,mark_annotation_reused,1039.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 715.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.3822. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1040,mark_annotation_reused,1040.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 716.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9997. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1041,mark_annotation_reused,1041.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 717.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8148. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1042,mark_annotation_reused,1042.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 72.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9996. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1043,mark_annotation_reused,1043.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 722.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9888. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1044,mark_annotation_reused,1044.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 723.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9264. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1045,mark_annotation_reused,1045.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 727.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9804. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1047,mark_annotation_reused,1047.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 731.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8516. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1049,mark_annotation_reused,1049.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 733.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.5543. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1050,mark_annotation_reused,1050.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 735.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7165. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1051,mark_annotation_reused,1051.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 74.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9493. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1052,mark_annotation_reused,1052.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 75.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9995. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1053,mark_annotation_reused,1053.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 76.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7186. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1054,mark_annotation_reused,1054.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 78.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8807. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1055,mark_annotation_reused,1055.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 8.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9971. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1056,mark_annotation_reused,1056.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 84.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8136. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1057,mark_annotation_reused,1057.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 85.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9993. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1058,mark_annotation_reused,1058.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 89.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9668. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1059,mark_annotation_reused,1059.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 9.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.7425. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
1062,mark_annotation_reused,1062.jpg,primary,False,"Human review: XML-stem image is the same underlying source scene as declared 94.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9998. Exclude from the core dataset to preserve source-scene independence.",OpenAI-human-review-2026-08-28
